HR_mean,HR_std,RR_mean,RR_rmssd,GSR_mean,GSR_std,TEMP_mean,ACC_mean,ACC_std,Tap_speed
79.96714153011233,6.5567221523332755,0.6092192442122609,22.329772350505802,0.27718372835338245,0.06725693792814771,36.72962064680401,1.3082642289602642,0.4174814057585692,3.4308460051697467
73.61735698828815,3.897628567342933,0.7139614989220499,19.17993048447422,0.373813833252442,0.051218444641324544,36.82202381072313,1.2667996371753851,0.11210190552461724,3.236542193614863
81.47688538100692,3.363602233155386,0.7586394466578357,17.331292881699362,0.31158796328515104,0.05753417473421093,36.649606973640665,1.155547009449571,0.2672204944122537,3.767062689489702
90.23029856408026,4.993251085178096,0.9887687657340191,33.30399129710238,0.39040083625177247,0.05099826315099768,35.91725069271147,1.0149371685273771,0.2958339976618665,3.5379836721509412
72.65846625276664,4.659630754950143,0.8556553124533759,28.28745841817711,0.4571699378577623,0.0433266661878352,36.45337327024167,1.004500077649088,0.3015908658399631,3.7178462289962666
72.6586304305082,4.093543901345449,0.6664518430900109,33.03524318084088,0.6674308972662769,0.02758084065491087,36.153287727524926,1.1527599544726521,0.3180496056078081,4.350993905727516
90.79212815507391,6.392774894913431,0.8486036289417638,35.523781488972105,0.4357681922588595,0.052054556870363033,36.43921826812458,0.9216658780991935,0.36104398198094934,3.883624548970972
82.67434729152909,6.910610417141021,0.6452696011061635,32.124935945380265,0.18287485864608144,0.04224393395397609,36.79400127084017,0.6234958497065073,0.2964592560954649,2.8395137796714374
70.30525614065049,5.176813772583695,0.9082691053887074,35.26210540920299,0.728013569299032,0.04199664593834697,36.59154525076249,1.098400810820592,0.2631941717856319,1.8770988439231673
80.42560043585965,7.955060162110524,0.7528875348182121,29.443741710061843,0.33258197327699207,0.04501012744020888,36.84442725991923,0.7737862740130057,0.2592410655340304,4.667797933004515
70.36582307187538,2.71662177173299,0.7906363811260829,20.504052893554043,0.48825591457907425,0.06744861406623494,36.60252617621406,0.8075717543619231,0.23884841979616453,2.7622766266528873
70.34270246429743,4.612681081440564,0.932579664754219,38.46251344656637,0.5893073013881422,0.07404837542253973,36.11050221809933,1.0000447895991575,0.3787543324326865,2.5268925866394776
77.41962271566034,3.5663553587943904,0.6712836431415751,25.287102937750984,0.5399220836805566,0.05217207937528401,35.74374589802818,0.9809750244893061,0.23534715205234852,1.2632731822355607
55.86719755342202,1.26692676585388,0.6602881814887009,22.515229609900594,0.7188359095042951,0.04535232776088272,36.54464262850388,0.7175848787368739,0.38467711090082446,3.3384731053121115
57.75082167486967,4.834638628314601,0.7416400673653996,28.576656993564814,0.5958006286785518,0.0382277358254879,36.43582206009465,1.033098312826628,0.3018999082259871,3.14888660395377
69.37712470759027,4.756504983233433,0.9038378851019317,22.697512645627896,0.32773808406057836,0.05468540161546069,36.20691627818544,1.1932279321722097,0.24787451931438703,1.4848850637505193
64.87168879665576,8.026899486484261,0.6480653924523158,26.660556944084544,0.9357124347983323,0.06782905600065145,35.98981182510459,0.7743316859468434,0.3618407215744135,3.4532740421331756
78.14247332595274,6.2616233691095555,0.5167844401889432,32.75243137250773,0.5388666926676466,0.04752659612974844,36.279577035958184,1.2544966661697519,0.22725460752768817,2.501808079298561
65.91975924478788,2.95162635134159,0.7548841141591002,32.786733913969016,0.47053195467569875,0.02621003959246776,36.44165255454057,0.6879658349740112,0.3638184040728213,5.690315007288694
60.87696298664709,8.708185132668376,0.8551740799910921,22.817359468594965,0.6927850846111142,0.05670049671815524,36.69976334711192,1.4234648288741907,0.32127261211917846,2.4306388079091317
89.65648768921554,7.442067391050706,0.920026174973883,26.09835701641004,0.5498901891860144,0.0598539971145005,36.556589324470394,0.9177479139033033,0.2403675310908079,2.564806667802207
72.74223699513465,6.164195406937232,0.7536838637914601,38.59466403816195,0.5798456385878654,0.03414154359614153,36.98242017415182,1.0291233993653783,0.3528634815334559,2.1252237757456323
75.67528204687923,4.547031802300336,0.7588573392883998,33.97120094187153,0.9984367997201373,0.05176484183662953,36.18931878318638,0.621593285502866,0.35465897256886386,4.277876521041972
60.75251813786544,3.0811215265530407,0.9153900734255748,46.600520314788334,0.44497571434899064,0.054512260161360994,36.76431766761723,0.9875727867061384,0.4157519605809958,2.627224205535247
69.55617275474818,4.255586447857894,0.613025830030458,39.44102538993222,0.4364478211965208,0.049268926979910616,36.514189622938616,1.0456964355436384,0.39661470124092957,2.275085846234503
76.10922589709867,7.177497239408372,0.7611479224816992,39.154344548479514,0.5233157024024928,0.04209229080914646,36.70840073723558,0.982767579180101,0.34912740207262827,3.7069550099205424
63.490064225776976,8.769172611869218,0.8190423889925058,18.897051596353585,0.7143031871162078,0.06015937223563557,36.369045541020334,0.8873837845895253,0.18724090487912365,1.6196470645868148
78.75698018345672,8.086487056544378,0.8449218721285034,36.11088281306738,0.19869319396192014,0.045966202540313174,36.821504112167176,0.810687096294437,0.5448586988174057,3.6251105462489472
68.99361310081196,4.022301156427452,0.7490193306809118,29.575145586424714,0.10688882170469893,0.03514813837300068,36.58856742750357,1.2261053239074622,0.15963837889281896,4.781399716600857
72.08306250206724,2.7607651334219776,0.8034441011705842,25.592145571694005,0.38257694587597046,0.029505255143303193,36.29616650452468,1.00616142699959,0.3949263174282309,3.566607832835089
68.98293387770603,5.281772493822408,0.5511672646587011,31.344122724260227,0.17321540818814252,0.0626084951999931,36.496392791326045,1.3081504753033544,0.34312838168862986,3.6378983162599248
93.52278184508938,1.4631212688742967,0.7341751587666152,37.56169227689187,0.4150337304948723,0.05616663976471119,36.42813324231887,0.8947035290410154,0.18258576275188854,3.8700602169074836
74.86502775262066,5.646335428369563,0.8453508712554468,34.00665272803369,0.6004999392258581,0.050879735471291695,36.64675350519134,0.9130410613255566,0.28756990611215005,4.709708028675519
64.422890710441,4.7047948274026625,0.7017705965745321,22.97220958926352,0.32185022728954726,0.04559725363149197,36.14606697518765,1.1631188489192326,0.2921247113755359,4.209893960019104
83.22544912103189,4.067926996263515,0.8058984221589598,35.93967130874096,0.21463468464373153,0.04471001585796873,36.49119448936529,0.6754050075992872,0.4305582715810523,3.439669722273024
62.791563500289776,1.810593865466409,0.8446872500802698,24.899299663392288,0.5138674323430696,0.03924263351558389,36.6185921757948,0.7573073279694154,0.22866890997197883,3.9038914006360015
77.08863595004756,6.027200213139433,0.7657450799142236,31.73346495171429,0.672508696923034,0.045685443554401156,36.50990699215791,1.2194969942706329,0.2738054993575646,2.1140650745348895
55.403298761202244,3.9345983206761774,0.8170463770996571,27.573199460182927,0.16100531229667747,0.028799127848798258,36.9040823733167,0.7656132141553611,0.06639303949787367,3.776293590747322
61.71813951101569,2.660166328579424,0.7037267434715389,28.249069986114993,0.6640464796611969,0.04263936346531486,36.732206832221316,0.6361897969394905,0.4734762793123577,1.9944440288162524
76.96861235869123,-0.7445244265632986,0.7793388720303954,36.12994380032408,0.6634612407476652,0.046890624836489064,36.497755760977775,1.3737054376146183,0.19295317569799286,2.6329775813683733
82.3846657999541,4.9449701898987275,0.8610216169589223,21.678450241472817,0.6908170204313256,0.056098800471904194,36.565006729249305,0.7212364704251588,0.3326910864239175,-0.08256217514323749
76.7136828118997,8.544503193339487,0.8156972960968435,45.561560594215464,0.7436960429743373,0.049600735366266364,36.5886996654446,1.036823879665634,0.2898592170278136,3.401429659367462
73.8435171761176,8.32251842909574,0.7413468730436065,15.43131144564403,0.9404027849319232,0.057949231138755594,36.62098988125005,1.0138170385448542,0.290199903321666,2.3561279888916475
71.98896304410711,4.0858074868274565,0.8224216404290794,25.218658533961143,0.42878159027618895,0.06349135105113429,35.952302601300616,0.4378743366763832,0.3809861984870875,4.111145215204463
60.214780096325725,3.7955758792764387,0.8714609790636618,32.96169511953393,0.5219143160155716,0.06058170093824102,36.4095421112692,0.9465365953664382,0.46712624603036346,3.3901926106054026
67.80155791605291,5.937548512150047,0.5950058721422522,34.67451333148248,0.4167123133503949,0.054705098473785574,36.05466827954197,1.0896826498958219,0.32514936699419916,4.124095894701625
70.39361229040213,3.0032291216234173,0.9159074064955899,29.196194235426358,0.5003953689511621,0.05011862679180785,36.883484284237845,1.070861876303772,0.3655078017630526,1.9164034553274623
85.57122226218915,5.6035837996389315,0.7663745261318928,29.54087437598766,0.8065746711272623,0.04019211991586441,36.48174514399912,1.1807041367607003,0.33288915367270405,4.038386037159633
78.43618289568461,6.53216055676938,0.8425489933240231,33.284400682620934,0.23099710321386624,0.057399440513793164,36.441997715096115,0.9225017370189132,0.40175314239306265,5.1058563443633265
57.36959844637266,7.453866447768615,0.9197246923645228,28.151444180338558,0.3277900655668849,0.06679747382221529,36.76903919960997,1.1425008884184322,0.25370836205136726,3.7641582999318945
78.24083969394795,4.799691847040094,0.6628326302769534,41.145450063479245,0.7754361873009123,0.05342106039650418,36.62669743923496,0.8621341863839856,0.4075390554416414,3.7903490086922886
71.14917719583684,4.592652499646068,0.7290558997572454,36.71479291385282,0.704007301380418,0.06917259148426123,36.16140964568624,0.717906516717445,0.4110499865647384,3.169597676394935
68.23077999694041,3.244034826486878,0.7711451304124296,36.98259480804508,0.4273736706365844,0.03474428291938916,36.47872839124179,0.7404543248637534,0.408253700868291,2.4753312194346355
81.11676288840867,3.3462392919202797,0.7216246478875572,22.270746213036663,0.670880400224144,0.03845836615220459,36.39944990803208,0.7075779089609171,0.23398521326635238,3.7611923727015086
85.30999522495951,4.547042216196947,0.9734936575836809,29.364892604754377,0.5682431684984066,0.05855201507748263,35.97664013341819,1.2019171935782387,0.2831662365762809,1.4939170895979317
84.31280119116198,5.734731013632356,0.7143227906173207,27.59627241023437,0.8000549218001975,0.05264290210153251,36.29291713002884,0.6970852981882887,0.3239466988780435,2.5822448750791835
66.60782476777362,6.827169252466499,0.7444453220513134,21.955188994484274,0.5149019187653545,0.06313782176571808,36.44493790339506,1.0548077681298607,0.16291579551709942,1.2289431976628178
71.90787624148786,3.3936420986393103,0.8204389031602978,32.88131347156614,0.7051264227745164,0.04984528359273261,36.46551472055245,0.9468151611855133,0.45949202080860146,2.296343622684917
78.31263431403563,7.985377137919043,0.6797850473923912,25.698833937761467,1.0284023820985242,0.041320245774716685,36.05533057289681,0.9794702853098737,0.2987723466497824,3.642045091893561
84.75545127122359,4.457752797914862,0.7604319288243737,35.2432306388019,0.6196198310094932,0.04786406757794958,36.845499674914244,1.27272145903994,0.3283927887604722,3.5053933762204634
